Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
asus,amd ryzen 5 7600x 6-core processor             ,12,logitech,mouse
hp,13th gen intel(r) core(tm) i7-13620h,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 9700x 8-core processor             ,16,logitech,mouse
lenovo,amd ryzen 7 3700x 8-core processor             ,16,logitech,keyboard
lenovo,amd ryzen 7 3700x 8-core processor             ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 3600 6-core processor              ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3600 6-core processor              ,12,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,logitech,mouse
asus,amd ryzen 7 9700x 8-core processor             ,16,logitech,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,logitech,mouse
lenovo,amd ryzen 7 7840hs w/ radeon 780m graphics     ,16,logitech,keyboard
lenovo,amd ryzen 7 7840hs w/ radeon 780m graphics     ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,logitech,mouse
"micro-star international co., ltd",amd ryzen 7 3700x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd",amd ryzen 7 3700x 8-core processor             ,16,logitech,mouse
asus,13th gen intel(r) core(tm) i7-13700,24,logitech,keyboard
asus,13th gen intel(r) core(tm) i7-13700,24,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400,12,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400,12,logitech,mouse
acer,13th gen intel(r) core(tm) i5-13420h,12,logitech,keyboard
acer,13th gen intel(r) core(tm) i5-13420h,12,logitech,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i9-11900k @ 3.50ghz,16,logitech,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i9-11900k @ 3.50ghz,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 7600 6-core processor              ,12,logitech,mouse
asus,amd ryzen 5 9600x 6-core processor             ,12,logitech,keyboard
asus,amd ryzen 5 9600x 6-core processor             ,12,logitech,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11260h @ 2.60ghz,12,logitech,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11260h @ 2.60ghz,12,logitech,mouse
hp,11th gen intel(r) core(tm) i5-11300h @ 3.10ghz,8,logitech,keyboard
hp,11th gen intel(r) core(tm) i5-11300h @ 3.10ghz,8,logitech,mouse
inspire i-tech services pvt. ltd,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,logitech,keyboard
inspire i-tech services pvt. ltd,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,logitech,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,logitech,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,logitech,mouse
asustek computer inc.,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,logitech,mouse
asustek computer inc.,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,logitech,keyboard
dell inc.,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,logitech,keyboard
dell inc.,11th gen intel(r) core(tm) i5-11400h @ 2.70ghz,12,logitech,mouse
asustek computer inc.,11th gen intel(r) core(tm) i7-11370h @ 3.30ghz,8,logitech,mouse
hp,11th gen intel(r) core(tm) i7-1165g7 @ 2.80ghz,8,logitech,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i7-11700k @ 3.60ghz,16,logitech,keyboard
"gigabyte technology co., ltd.",11th gen intel(r) core(tm) i7-11700k @ 3.60ghz,16,logitech,mouse
hp,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,logitech,mouse
acer,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,logitech,keyboard
acer,11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,logitech,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,logitech,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12400f,12,logitech,mouse
asus,12th gen intel(r) core(tm) i5-12400f,12,logitech,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,logitech,mouse
hp,12th gen intel(r) core(tm) i5-12450h,12,logitech,keyboard
hp,12th gen intel(r) core(tm) i5-12450h,12,logitech,mouse
lenovo,12th gen intel(r) core(tm) i5-12450hx,12,logitech,keyboard
lenovo,12th gen intel(r) core(tm) i5-12450hx,12,logitech,mouse
asustek computer inc.,12th gen intel(r) core(tm) i5-12500h,16,logitech,keyboard
asustek computer inc.,12th gen intel(r) core(tm) i5-12500h,16,logitech,mouse
dell inc.,12th gen intel(r) core(tm) i5-12500h,16,logitech,keyboard
dell inc.,12th gen intel(r) core(tm) i5-12500h,16,logitech,mouse
hp,12th gen intel(r) core(tm) i5-12500h,16,logitech,keyboard
hp,12th gen intel(r) core(tm) i5-12500h,16,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12600k,16,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12600k,16,logitech,mouse
lenovo,12th gen intel(r) core(tm) i7-12650h,16,logitech,keyboard
lenovo,12th gen intel(r) core(tm) i7-12650h,16,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700,20,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700,20,logitech,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700,20,logitech,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700,20,logitech,mouse
acer,12th gen intel(r) core(tm) i7-12700f,20,logitech,keyboard
acer,12th gen intel(r) core(tm) i7-12700f,20,logitech,mouse
asustek computer inc.,12th gen intel(r) core(tm) i7-12700h,20,logitech,keyboard
asustek computer inc.,12th gen intel(r) core(tm) i7-12700h,20,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700h,20,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700h,20,logitech,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700k,20,logitech,mouse
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700kf,20,logitech,keyboard
"gigabyte technology co., ltd.",12th gen intel(r) core(tm) i7-12700kf,20,logitech,mouse
asus,13th gen intel(r) core(tm) i5-13400f,16,logitech,keyboard
asus,13th gen intel(r) core(tm) i5-13400f,16,logitech,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,logitech,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,logitech,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,logitech,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,logitech,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13500,20,logitech,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13500,20,logitech,mouse
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13600k,20,logitech,keyboard
"gigabyte technology co., ltd.",13th gen intel(r) core(tm) i5-13600k,20,logitech,mouse
asustek computer inc.,13th gen intel(r) core(tm) i7-13620h,16,logitech,keyboard
acer,13th gen intel(r) core(tm) i7-13620h,16,logitech,keyboard
acer,13th gen intel(r) core(tm) i7-13620h,16,logitech,mouse
asustek computer inc.,13th gen intel(r) core(tm) i7-13650hx,20,logitech,keyboard
asustek computer inc.,13th gen intel(r) core(tm) i7-13650hx,20,logitech,mouse
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,logitech,keyboard
lenovo,13th gen intel(r) core(tm) i7-13650hx,20,logitech,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700,24,logitech,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700,24,logitech,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,logitech,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700k,24,logitech,mouse
"micro-star international co., ltd",amd ryzen 3 3300x 4-core processor             ,8,logitech,keyboard
"micro-star international co., ltd",amd ryzen 3 3300x 4-core processor             ,8,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 1600 six-core processor            ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 3500 6-core processor              ,6,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 3500 6-core processor              ,6,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,logitech,mouse
asus,amd ryzen 5 3600 6-core processor              ,12,logitech,keyboard
asus,amd ryzen 5 3600 6-core processor              ,12,logitech,mouse
system manufacturer,amd ryzen 5 3600 6-core processor              ,12,logitech,keyboard
system manufacturer,amd ryzen 5 3600 6-core processor              ,12,logitech,mouse
galaxy,amd ryzen 5 3600 6-core processor              ,12,logitech,keyboard
galaxy,amd ryzen 5 3600 6-core processor              ,12,logitech,mouse
"micro-star international co., ltd",amd ryzen 5 3600x 6-core processor             ,12,logitech,keyboard
hp,amd ryzen 5 4600h with radeon graphics         ,12,logitech,keyboard
hp,amd ryzen 5 4600h with radeon graphics         ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5500                               ,12,logitech,mouse
asus,amd ryzen 5 5500                               ,12,logitech,keyboard
asus,amd ryzen 5 5500                               ,12,logitech,mouse
to be filled by o.e.m.,amd ryzen 5 5500                               ,12,logitech,keyboard
to be filled by o.e.m.,amd ryzen 5 5500                               ,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600 6-core processor              ,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600f 6-core processor             ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600f 6-core processor             ,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,logitech,mouse
lenovo,amd ryzen 5 5600g with radeon graphics         ,12,logitech,keyboard
lenovo,amd ryzen 5 5600g with radeon graphics         ,12,logitech,mouse
dell inc.,amd ryzen 5 5600h with radeon graphics         ,12,logitech,keyboard
dell inc.,amd ryzen 5 5600h with radeon graphics         ,12,logitech,mouse
asus,amd ryzen 5 5600x 6-core processor             ,12,logitech,keyboard
asus,amd ryzen 5 5600x 6-core processor             ,12,logitech,mouse
"micro-star international co., ltd",amd ryzen 5 5600x 6-core processor             ,12,logitech,keyboard
"micro-star international co., ltd",amd ryzen 5 5600x 6-core processor             ,12,logitech,mouse
to be filled by o.e.m.,amd ryzen 5 5600x 6-core processor             ,12,logitech,keyboard
to be filled by o.e.m.,amd ryzen 5 5600x 6-core processor             ,12,logitech,mouse
system manufacturer,amd ryzen 5 5600x 6-core processor             ,12,logitech,keyboard
system manufacturer,amd ryzen 5 5600x 6-core processor             ,12,logitech,mouse
asus,amd ryzen 5 7500f 6-core processor             ,12,logitech,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 7535hs with radeon graphics        ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 7535hs with radeon graphics        ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,logitech,mouse
asus,amd ryzen 7 3700x 8-core processor             ,16,logitech,keyboard
asus,amd ryzen 7 3700x 8-core processor             ,16,logitech,mouse
system manufacturer,amd ryzen 7 3700x 8-core processor             ,16,logitech,keyboard
system manufacturer,amd ryzen 7 3700x 8-core processor             ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 3700x 8-core processor             ,16,logitech,mouse
to be filled by o.e.m.,amd ryzen 7 5700x 8-core processor             ,16,logitech,keyboard
to be filled by o.e.m.,amd ryzen 7 5700x 8-core processor             ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,logitech,mouse
asus,amd ryzen 7 5700x 8-core processor             ,16,logitech,keyboard
asus,amd ryzen 7 5700x 8-core processor             ,16,logitech,mouse
maxsun,amd ryzen 7 5700x 8-core processor             ,16,logitech,keyboard
maxsun,amd ryzen 7 5700x 8-core processor             ,16,logitech,mouse
system manufacturer,amd ryzen 7 5700x 8-core processor             ,16,logitech,keyboard
system manufacturer,amd ryzen 7 5700x 8-core processor             ,16,logitech,mouse
asus,amd ryzen 7 5700x3d 8-core processor           ,16,logitech,keyboard
asus,amd ryzen 7 5700x3d 8-core processor           ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,logitech,mouse
acer,amd ryzen 7 5800h with radeon graphics         ,16,logitech,keyboard
acer,amd ryzen 7 5800h with radeon graphics         ,16,logitech,mouse
hp,amd ryzen 7 5800h with radeon graphics         ,16,logitech,keyboard
hp,amd ryzen 7 5800h with radeon graphics         ,16,logitech,mouse
system manufacturer,amd ryzen 7 5800x 8-core processor             ,16,logitech,keyboard
system manufacturer,amd ryzen 7 5800x 8-core processor             ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,logitech,mouse
to be filled by o.e.m.,amd ryzen 7 5800x 8-core processor             ,16,logitech,keyboard
to be filled by o.e.m.,amd ryzen 7 5800x 8-core processor             ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x3d 8-core processor           ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 5800x3d 8-core processor           ,16,logitech,mouse
hp,amd ryzen 7 6800h with radeon graphics         ,16,logitech,keyboard
hp,amd ryzen 7 6800h with radeon graphics         ,16,logitech,mouse
asustek computer inc.,amd ryzen 7 6800hs with radeon graphics         ,16,logitech,keyboard
asustek computer inc.,amd ryzen 7 6800hs with radeon graphics         ,16,logitech,mouse
asustek computer inc.,amd ryzen 7 7435hs                             ,16,logitech,keyboard
asustek computer inc.,amd ryzen 7 7435hs                             ,16,logitech,mouse
lenovo,amd ryzen 7 7435hs                             ,16,logitech,keyboard
lenovo,amd ryzen 7 7435hs                             ,16,logitech,mouse
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,logitech,mouse
,amd ryzen 7 7700x 8-core processor             ,16,logitech,keyboard
,amd ryzen 7 7700x 8-core processor             ,16,logitech,mouse
"gigabyte technology co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,logitech,keyboard
"gigabyte technology co., ltd.",amd ryzen 7 7700x 8-core processor             ,16,logitech,mouse
asrock,amd ryzen 7 7700x 8-core processor             ,8,logitech,keyboard
asrock,amd ryzen 7 7700x 8-core processor             ,8,logitech,mouse
asustek computer inc.,amd ryzen 7 7735hs with radeon graphics        ,16,logitech,keyboard
asustek computer inc.,amd ryzen 7 7735hs with radeon graphics        ,16,logitech,mouse
lenovo,amd ryzen 7 7745hx with radeon graphics        ,16,logitech,keyboard
