Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,gaming keyboard,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,compx,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,logitech,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,yichip,keyboard
"micro-star international co., ltd.",amd ryzen 5 1600x six-core processor           ,12,usb,keyboard
"micro-star international co., ltd.",amd ryzen 5 1600x six-core processor           ,12,corsair,mouse
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,8,royuan,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,usb keyboard,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i9-13900kf,24,company ,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i9-13900kf,24,by tech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,by tech,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,(standard system devices),mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,hangsheng,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,evision,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,company ,keyboard
"micro-star international co., ltd.",amd ryzen 9 9955hx 16-core processor           ,32,e-signal,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semico,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,(standard system devices),mouse
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,usb,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,corsair,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,corsair,mouse
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,logitech,mouse
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,10,      ,mouse
"micro-star international co., ltd.",amd ryzen 7 5800x 8-core processor             ,16,sino wealth,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,steelseries,mouse
"micro-star international co., ltd.",amd ryzen 3 3100 4-core processor              ,8,,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12,by tech,keyboard
"micro-star international co., ltd.",amd ryzen 5 7500f 6-core processor             ,12,mchose,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,evision,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,evision,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-10700f cpu @ 2.90ghz,16,cx,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,asustek,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700                               ,16,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,asustek,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13700kf,24,razer,mouse
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,16,sonix,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,glorious,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900kf,8,,keyboard
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,sonix,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10600k cpu @ 4.10ghz,12,company ,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12,sino wealth,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,asustek,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i9-14900k,32,gasia,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700k,28,steelseries,mouse
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,compx,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,logitech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i5-12450h,12,lxddz,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,keychron,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,keychron,mouse
"micro-star international co., ltd.",amd ryzen 9 9950x3d 16-core processor          ,32,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 9 9950x3d 16-core processor          ,32,corsair,keyboard
"micro-star international co., ltd.",amd ryzen 9 9950x3d 16-core processor          ,32,,keyboard
"micro-star international co., ltd.",amd ryzen 5 8400f 6-core processor             ,12,asustek,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,company,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,"shenzhen yizhita technology co., ltd",keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,"shenzhen yizhita technology co., ltd",mouse
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,e-signal,keyboard
"micro-star international co., ltd.",amd ryzen 7 9800x3d 8-core processor           ,8,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 9 7950x3d 16-core processor          ,8,glorious,mouse
"micro-star international co., ltd.",amd ryzen 7 5700x3d 8-core processor           ,16,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,corsair,keyboard
"micro-star international co., ltd.",amd ryzen 7 5700x 8-core processor             ,16,by tech,mouse
"micro-star international co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,sinowealth,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,6,by tech,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,6,compx,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,6,by tech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,umdf virtual vhidev device manufacturer string,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 4500 6-core processor              ,12,semico,keyboard
"micro-star international co., ltd.",amd ryzen 5 4500 6-core processor              ,12,razer,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,gtech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,by tech,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,hs6209,keyboard
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,"micro-star int'l co., ltd.",keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600kf,20,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13600kf,20,      ,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-7400 cpu @ 3.00ghz,4,by tech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-7400 cpu @ 3.00ghz,4,compx,mouse
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,by tech,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i7-13620h,16,sinowealth,mouse
"micro-star international co., ltd.",amd ryzen 9 9950x3d 16-core processor          ,32,      ,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,asustek,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-9400f cpu @ 2.90ghz,6,(standart sistem aygıtları),mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,sonix,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,steelseries aps,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 7 7700 8-core processor              ,16,sino wealth,keyboard
"micro-star international co., ltd.",amd ryzen 7 7700 8-core processor              ,16,sino wealth,mouse
"micro-star international co., ltd.",amd ryzen 7 5700                               ,16,asustek,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700f,20,by tech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i7-12700f,20,company ,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,lizhi flash ic,keyboard
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,semico  ,keyboard
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-8700 cpu @ 3.20ghz,12,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 9850x3d 8-core processor           ,16,      ,keyboard
"micro-star international co., ltd.",amd ryzen 7 9850x3d 8-core processor           ,16,logitech,keyboard
"micro-star international co., ltd.",amd ryzen 7 9850x3d 8-core processor           ,16,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10600k cpu @ 4.10ghz,12,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10600k cpu @ 4.10ghz,12,steelseries aps,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-10600k cpu @ 4.10ghz,12,logitech,mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,lenovo,keyboard
"micro-star international co., ltd.",amd ryzen 5 3500x 6-core processor             ,6,compx,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,8,by tech,keyboard
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,8,cx,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,8,cooler master,mouse
"micro-star international co., ltd.",12th gen intel(r) core(tm) i9-12900k,8,by tech,mouse
"micro-star international co., ltd.",amd ryzen 9 5900x 12-core processor            ,24,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,bycx,keyboard
"micro-star international co., ltd.",amd ryzen 5 3600 6-core processor              ,12,kingston,mouse
"micro-star international co., ltd.",amd ryzen 5 5500                               ,12, ,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-8600k cpu @ 3.60ghz,6,asustek,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,logitech,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,(standart sistem aygıtları),keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600k,20,evision,mouse
"micro-star international co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,keychron,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,attack shark,mouse
"micro-star international co., ltd.",intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,keychron,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700hx,28,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700hx,28,e-signal,mouse
"micro-star international co., ltd.",amd ryzen 5 1600x six-core processor           ,12,rapoo,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i7-14700kf,28,steelseries aps,mouse
"micro-star international co., ltd.",amd ryzen 5 7600x 6-core processor             ,12,steelseries,mouse
"micro-star international co., ltd.",amd ryzen 5 5600x 6-core processor             ,12,dakai,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,steelseries,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600g with radeon graphics         ,12,steelseries aps,mouse
"micro-star international co., ltd.",intel(r) core(tm) i7-14700k,28,steelseries,keyboard
"micro-star international co., ltd.",13th gen intel(r) core(tm) i5-13400f,16,msi,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,razer,mouse
"micro-star international co., ltd.",intel(r) core(tm) i5-14600kf,20,"hp, inc",mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,"hp, inc",mouse
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,hp inc.,keyboard
"micro-star international co., ltd.",11th gen intel(r) core(tm) i7-11800h @ 2.30ghz,16,hp inc.,mouse
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,unified intents ab,keyboard
"micro-star international co., ltd.",amd ryzen 5 5600 6-core processor              ,12,unified intents ab,mouse
"micro-star international co., ltd.",amd ryzen 7 7800x3d 8-core processor           ,16,sino wealth,keyboard
"micro-star international co., ltd.",amd ryzen 5 9600x 6-core processor             ,12,razer,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-10600kf cpu @ 4.10ghz,12,wings tech,keyboard
"micro-star international co., ltd.",amd ryzen 5 7600 6-core processor              ,12, ,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400,16,logitech,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400,16,,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,instant,keyboard
"micro-star international co., ltd.",intel(r) core(tm) i5-14400f,16,instant,mouse
